位階排名,牌型,牌面,花色變體數,位置起(1-based),位置訖,千萬位percentile,位階名次%
3974,同花,Q8643同花,4,950053,950056,9911872.72,74.9105
3975,同花,Q8652同花,4,950057,950060,9911914.45,74.9293
3976,同花,Q8653同花,4,950061,950064,9911956.18,74.9482
3977,同花,Q8654同花,4,950065,950068,9911997.91,74.967
3978,同花,Q8732同花,4,950069,950072,9912039.65,74.9859
3979,同花,Q8742同花,4,950073,950076,9912081.38,75.0047
3980,同花,Q8743同花,4,950077,950080,9912123.11,75.0236
3981,同花,Q8752同花,4,950081,950084,9912164.84,75.0424
3982,同花,Q8753同花,4,950085,950088,9912206.57,75.0613
3983,同花,Q8754同花,4,950089,950092,9912248.3,75.0801
3984,同花,Q8762同花,4,950093,950096,9912290.04,75.099
3985,同花,Q8763同花,4,950097,950100,9912331.77,75.1178
3986,同花,Q8764同花,4,950101,950104,9912373.5,75.1367
3987,同花,Q8765同花,4,950105,950108,9912415.23,75.1555
3988,同花,Q9432同花,4,950109,950112,9912456.96,75.1744
3989,同花,Q9532同花,4,950113,950116,9912498.7,75.1932
3990,同花,Q9542同花,4,950117,950120,9912540.43,75.2121
3991,同花,Q9543同花,4,950121,950124,9912582.16,75.2309
3992,同花,Q9632同花,4,950125,950128,9912623.89,75.2498
3993,同花,Q9642同花,4,950129,950132,9912665.62,75.2686
3994,同花,Q9643同花,4,950133,950136,9912707.36,75.2875
3995,同花,Q9652同花,4,950137,950140,9912749.09,75.3063
3996,同花,Q9653同花,4,950141,950144,9912790.82,75.3252
3997,同花,Q9654同花,4,950145,950148,9912832.55,75.344
3998,同花,Q9732同花,4,950149,950152,9912874.28,75.3629
3999,同花,Q9742同花,4,950153,950156,9912916.01,75.3817
4000,同花,Q9743同花,4,950157,950160,9912957.75,75.4006
4001,同花,Q9752同花,4,950161,950164,9912999.48,75.4194
4002,同花,Q9753同花,4,950165,950168,9913041.21,75.4383
4003,同花,Q9754同花,4,950169,950172,9913082.94,75.4571
4004,同花,Q9762同花,4,950173,950176,9913124.67,75.476
4005,同花,Q9763同花,4,950177,950180,9913166.41,75.4948
4006,同花,Q9764同花,4,950181,950184,9913208.14,75.5137
4007,同花,Q9765同花,4,950185,950188,9913249.87,75.5325
4008,同花,Q9832同花,4,950189,950192,9913291.6,75.5514
4009,同花,Q9842同花,4,950193,950196,9913333.33,75.5702
4010,同花,Q9843同花,4,950197,950200,9913375.07,75.5891
4011,同花,Q9852同花,4,950201,950204,9913416.8,75.6079
4012,同花,Q9853同花,4,950205,950208,9913458.53,75.6268
4013,同花,Q9854同花,4,950209,950212,9913500.26,75.6456
4014,同花,Q9862同花,4,950213,950216,9913541.99,75.6645
4015,同花,Q9863同花,4,950217,950220,9913583.72,75.6833
4016,同花,Q9864同花,4,950221,950224,9913625.46,75.7022
4017,同花,Q9865同花,4,950225,950228,9913667.19,75.721
4018,同花,Q9872同花,4,950229,950232,9913708.92,75.7399
4019,同花,Q9873同花,4,950233,950236,9913750.65,75.7587
4020,同花,Q9874同花,4,950237,950240,9913792.38,75.7776
4021,同花,Q9875同花,4,950241,950244,9913834.12,75.7964
4022,同花,Q9876同花,4,950245,950248,9913875.85,75.8153
4023,同花,Q10432同花,4,950249,950252,9913917.58,75.8341
4024,同花,Q10532同花,4,950253,950256,9913959.31,75.853
4025,同花,Q10542同花,4,950257,950260,9914001.04,75.8718
4026,同花,Q10543同花,4,950261,950264,9914042.78,75.8907
4027,同花,Q10632同花,4,950265,950268,9914084.51,75.9095
4028,同花,Q10642同花,4,950269,950272,9914126.24,75.9284
4029,同花,Q10643同花,4,950273,950276,9914167.97,75.9472
4030,同花,Q10652同花,4,950277,950280,9914209.7,75.9661
4031,同花,Q10653同花,4,950281,950284,9914251.43,75.9849
4032,同花,Q10654同花,4,950285,950288,9914293.17,76.0038
4033,同花,Q10732同花,4,950289,950292,9914334.9,76.0226
4034,同花,Q10742同花,4,950293,950296,9914376.63,76.0415
4035,同花,Q10743同花,4,950297,950300,9914418.36,76.0603
4036,同花,Q10752同花,4,950301,950304,9914460.09,76.0792
4037,同花,Q10753同花,4,950305,950308,9914501.83,76.098
4038,同花,Q10754同花,4,950309,950312,9914543.56,76.1169
4039,同花,Q10762同花,4,950313,950316,9914585.29,76.1357
4040,同花,Q10763同花,4,950317,950320,9914627.02,76.1546
4041,同花,Q10764同花,4,950321,950324,9914668.75,76.1734
4042,同花,Q10765同花,4,950325,950328,9914710.49,76.1923
4043,同花,Q10832同花,4,950329,950332,9914752.22,76.2111
4044,同花,Q10842同花,4,950333,950336,9914793.95,76.23
4045,同花,Q10843同花,4,950337,950340,9914835.68,76.2488
4046,同花,Q10852同花,4,950341,950344,9914877.41,76.2677
4047,同花,Q10853同花,4,950345,950348,9914919.14,76.2865
4048,同花,Q10854同花,4,950349,950352,9914960.88,76.3054
4049,同花,Q10862同花,4,950353,950356,9915002.61,76.3242
4050,同花,Q10863同花,4,950357,950360,9915044.34,76.3431
4051,同花,Q10864同花,4,950361,950364,9915086.07,76.3619
4052,同花,Q10865同花,4,950365,950368,9915127.8,76.3808
4053,同花,Q10872同花,4,950369,950372,9915169.54,76.3996
4054,同花,Q10873同花,4,950373,950376,9915211.27,76.4185
4055,同花,Q10874同花,4,950377,950380,9915253.0,76.4373
4056,同花,Q10875同花,4,950381,950384,9915294.73,76.4562
4057,同花,Q10876同花,4,950385,950388,9915336.46,76.475
4058,同花,Q10932同花,4,950389,950392,9915378.2,76.4939
4059,同花,Q10942同花,4,950393,950396,9915419.93,76.5127
4060,同花,Q10943同花,4,950397,950400,9915461.66,76.5316
4061,同花,Q10952同花,4,950401,950404,9915503.39,76.5504
4062,同花,Q10953同花,4,950405,950408,9915545.12,76.5693
4063,同花,Q10954同花,4,950409,950412,9915586.85,76.5881
4064,同花,Q10962同花,4,950413,950416,9915628.59,76.607
4065,同花,Q10963同花,4,950417,950420,9915670.32,76.6258
4066,同花,Q10964同花,4,950421,950424,9915712.05,76.6447
4067,同花,Q10965同花,4,950425,950428,9915753.78,76.6635
4068,同花,Q10972同花,4,950429,950432,9915795.51,76.6824
4069,同花,Q10973同花,4,950433,950436,9915837.25,76.7012
4070,同花,Q10974同花,4,950437,950440,9915878.98,76.7201
4071,同花,Q10975同花,4,950441,950444,9915920.71,76.7389
4072,同花,Q10976同花,4,950445,950448,9915962.44,76.7578
4073,同花,Q10982同花,4,950449,950452,9916004.17,76.7766
4074,同花,Q10983同花,4,950453,950456,9916045.91,76.7955
4075,同花,Q10984同花,4,950457,950460,9916087.64,76.8143
4076,同花,Q10985同花,4,950461,950464,9916129.37,76.8332
4077,同花,Q10986同花,4,950465,950468,9916171.1,76.852
4078,同花,Q10987同花,4,950469,950472,9916212.83,76.8709
4079,同花,QJ432同花,4,950473,950476,9916254.56,76.8897
4080,同花,QJ532同花,4,950477,950480,9916296.3,76.9086
4081,同花,QJ542同花,4,950481,950484,9916338.03,76.9274
4082,同花,QJ543同花,4,950485,950488,9916379.76,76.9463
4083,同花,QJ632同花,4,950489,950492,9916421.49,76.9651
4084,同花,QJ642同花,4,950493,950496,9916463.22,76.984
4085,同花,QJ643同花,4,950497,950500,9916504.96,77.0028
4086,同花,QJ652同花,4,950501,950504,9916546.69,77.0217
4087,同花,QJ653同花,4,950505,950508,9916588.42,77.0405
4088,同花,QJ654同花,4,950509,950512,9916630.15,77.0594
4089,同花,QJ732同花,4,950513,950516,9916671.88,77.0782
4090,同花,QJ742同花,4,950517,950520,9916713.62,77.0971
4091,同花,QJ743同花,4,950521,950524,9916755.35,77.1159
4092,同花,QJ752同花,4,950525,950528,9916797.08,77.1348
4093,同花,QJ753同花,4,950529,950532,9916838.81,77.1536
4094,同花,QJ754同花,4,950533,950536,9916880.54,77.1725
4095,同花,QJ762同花,4,950537,950540,9916922.27,77.1913
4096,同花,QJ763同花,4,950541,950544,9916964.01,77.2102
4097,同花,QJ764同花,4,950545,950548,9917005.74,77.229
4098,同花,QJ765同花,4,950549,950552,9917047.47,77.2479
4099,同花,QJ832同花,4,950553,950556,9917089.2,77.2667
4100,同花,QJ842同花,4,950557,950560,9917130.93,77.2856
4101,同花,QJ843同花,4,950561,950564,9917172.67,77.3044
4102,同花,QJ852同花,4,950565,950568,9917214.4,77.3233
4103,同花,QJ853同花,4,950569,950572,9917256.13,77.3421
4104,同花,QJ854同花,4,950573,950576,9917297.86,77.361
4105,同花,QJ862同花,4,950577,950580,9917339.59,77.3798
4106,同花,QJ863同花,4,950581,950584,9917381.32,77.3987
4107,同花,QJ864同花,4,950585,950588,9917423.06,77.4175
4108,同花,QJ865同花,4,950589,950592,9917464.79,77.4364
4109,同花,QJ872同花,4,950593,950596,9917506.52,77.4552
4110,同花,QJ873同花,4,950597,950600,9917548.25,77.4741
4111,同花,QJ874同花,4,950601,950604,9917589.98,77.4929
4112,同花,QJ875同花,4,950605,950608,9917631.72,77.5118
4113,同花,QJ876同花,4,950609,950612,9917673.45,77.5306
4114,同花,QJ932同花,4,950613,950616,9917715.18,77.5495
4115,同花,QJ942同花,4,950617,950620,9917756.91,77.5683
4116,同花,QJ943同花,4,950621,950624,9917798.64,77.5872
4117,同花,QJ952同花,4,950625,950628,9917840.38,77.606
4118,同花,QJ953同花,4,950629,950632,9917882.11,77.6249
4119,同花,QJ954同花,4,950633,950636,9917923.84,77.6437
4120,同花,QJ962同花,4,950637,950640,9917965.57,77.6626
4121,同花,QJ963同花,4,950641,950644,9918007.3,77.6814
4122,同花,QJ964同花,4,950645,950648,9918049.03,77.7003
4123,同花,QJ965同花,4,950649,950652,9918090.77,77.7191
4124,同花,QJ972同花,4,950653,950656,9918132.5,77.738
4125,同花,QJ973同花,4,950657,950660,9918174.23,77.7568
4126,同花,QJ974同花,4,950661,950664,9918215.96,77.7757
4127,同花,QJ975同花,4,950665,950668,9918257.69,77.7945
4128,同花,QJ976同花,4,950669,950672,9918299.43,77.8134
4129,同花,QJ982同花,4,950673,950676,9918341.16,77.8322
4130,同花,QJ983同花,4,950677,950680,9918382.89,77.8511
4131,同花,QJ984同花,4,950681,950684,9918424.62,77.8699
4132,同花,QJ985同花,4,950685,950688,9918466.35,77.8888
4133,同花,QJ986同花,4,950689,950692,9918508.09,77.9076
4134,同花,QJ987同花,4,950693,950696,9918549.82,77.9265
4135,同花,QJ1032同花,4,950697,950700,9918591.55,77.9453
4136,同花,QJ1042同花,4,950701,950704,9918633.28,77.9642
4137,同花,QJ1043同花,4,950705,950708,9918675.01,77.983
4138,同花,QJ1052同花,4,950709,950712,9918716.74,78.0019
4139,同花,QJ1053同花,4,950713,950716,9918758.48,78.0207
4140,同花,QJ1054同花,4,950717,950720,9918800.21,78.0396
4141,同花,QJ1062同花,4,950721,950724,9918841.94,78.0584
4142,同花,QJ1063同花,4,950725,950728,9918883.67,78.0773
4143,同花,QJ1064同花,4,950729,950732,9918925.4,78.0961
4144,同花,QJ1065同花,4,950733,950736,9918967.14,78.115
4145,同花,QJ1072同花,4,950737,950740,9919008.87,78.1338
4146,同花,QJ1073同花,4,950741,950744,9919050.6,78.1527
4147,同花,QJ1074同花,4,950745,950748,9919092.33,78.1715
4148,同花,QJ1075同花,4,950749,950752,9919134.06,78.1904
4149,同花,QJ1076同花,4,950753,950756,9919175.8,78.2092
4150,同花,QJ1082同花,4,950757,950760,9919217.53,78.2281
4151,同花,QJ1083同花,4,950761,950764,9919259.26,78.2469
4152,同花,QJ1084同花,4,950765,950768,9919300.99,78.2658
4153,同花,QJ1085同花,4,950769,950772,9919342.72,78.2846
4154,同花,QJ1086同花,4,950773,950776,9919384.45,78.3035
4155,同花,QJ1087同花,4,950777,950780,9919426.19,78.3223
4156,同花,QJ1092同花,4,950781,950784,9919467.92,78.3412
4157,同花,QJ1093同花,4,950785,950788,9919509.65,78.36
4158,同花,QJ1094同花,4,950789,950792,9919551.38,78.3789
4159,同花,QJ1095同花,4,950793,950796,9919593.11,78.3977
4160,同花,QJ1096同花,4,950797,950800,9919634.85,78.4166
4161,同花,QJ1097同花,4,950801,950804,9919676.58,78.4354
4162,同花,K5432同花,4,950805,950808,9919718.31,78.4543
4163,同花,K6432同花,4,950809,950812,9919760.04,78.4731
4164,同花,K6532同花,4,950813,950816,9919801.77,78.492
4165,同花,K6542同花,4,950817,950820,9919843.51,78.5108
4166,同花,K6543同花,4,950821,950824,9919885.24,78.5297
4167,同花,K7432同花,4,950825,950828,9919926.97,78.5485
4168,同花,K7532同花,4,950829,950832,9919968.7,78.5674
4169,同花,K7542同花,4,950833,950836,9920010.43,78.5862
4170,同花,K7543同花,4,950837,950840,9920052.16,78.6051
4171,同花,K7632同花,4,950841,950844,9920093.9,78.6239
4172,同花,K7642同花,4,950845,950848,9920135.63,78.6428
4173,同花,K7643同花,4,950849,950852,9920177.36,78.6616
4174,同花,K7652同花,4,950853,950856,9920219.09,78.6805
4175,同花,K7653同花,4,950857,950860,9920260.82,78.6993
4176,同花,K7654同花,4,950861,950864,9920302.56,78.7182
4177,同花,K8432同花,4,950865,950868,9920344.29,78.737
4178,同花,K8532同花,4,950869,950872,9920386.02,78.7559
4179,同花,K8542同花,4,950873,950876,9920427.75,78.7747
4180,同花,K8543同花,4,950877,950880,9920469.48,78.7936
4181,同花,K8632同花,4,950881,950884,9920511.22,78.8124
4182,同花,K8642同花,4,950885,950888,9920552.95,78.8313
4183,同花,K8643同花,4,950889,950892,9920594.68,78.8501
4184,同花,K8652同花,4,950893,950896,9920636.41,78.869
4185,同花,K8653同花,4,950897,950900,9920678.14,78.8878
4186,同花,K8654同花,4,950901,950904,9920719.87,78.9067
4187,同花,K8732同花,4,950905,950908,9920761.61,78.9255
4188,同花,K8742同花,4,950909,950912,9920803.34,78.9444
4189,同花,K8743同花,4,950913,950916,9920845.07,78.9632
4190,同花,K8752同花,4,950917,950920,9920886.8,78.9821
4191,同花,K8753同花,4,950921,950924,9920928.53,79.0009
4192,同花,K8754同花,4,950925,950928,9920970.27,79.0198
4193,同花,K8762同花,4,950929,950932,9921012.0,79.0386
4194,同花,K8763同花,4,950933,950936,9921053.73,79.0575
4195,同花,K8764同花,4,950937,950940,9921095.46,79.0763
4196,同花,K8765同花,4,950941,950944,9921137.19,79.0952
4197,同花,K9432同花,4,950945,950948,9921178.93,79.114
4198,同花,K9532同花,4,950949,950952,9921220.66,79.1329
4199,同花,K9542同花,4,950953,950956,9921262.39,79.1517
4200,同花,K9543同花,4,950957,950960,9921304.12,79.1706
4201,同花,K9632同花,4,950961,950964,9921345.85,79.1894
4202,同花,K9642同花,4,950965,950968,9921387.58,79.2083
4203,同花,K9643同花,4,950969,950972,9921429.32,79.2271
4204,同花,K9652同花,4,950973,950976,9921471.05,79.246
4205,同花,K9653同花,4,950977,950980,9921512.78,79.2648
4206,同花,K9654同花,4,950981,950984,9921554.51,79.2837
4207,同花,K9732同花,4,950985,950988,9921596.24,79.3025
4208,同花,K9742同花,4,950989,950992,9921637.98,79.3214
4209,同花,K9743同花,4,950993,950996,9921679.71,79.3402
4210,同花,K9752同花,4,950997,951000,9921721.44,79.3591
4211,同花,K9753同花,4,951001,951004,9921763.17,79.3779
4212,同花,K9754同花,4,951005,951008,9921804.9,79.3968
4213,同花,K9762同花,4,951009,951012,9921846.64,79.4156
4214,同花,K9763同花,4,951013,951016,9921888.37,79.4345
4215,同花,K9764同花,4,951017,951020,9921930.1,79.4533
4216,同花,K9765同花,4,951021,951024,9921971.83,79.4722
4217,同花,K9832同花,4,951025,951028,9922013.56,79.491
4218,同花,K9842同花,4,951029,951032,9922055.29,79.5099
4219,同花,K9843同花,4,951033,951036,9922097.03,79.5287
4220,同花,K9852同花,4,951037,951040,9922138.76,79.5476
4221,同花,K9853同花,4,951041,951044,9922180.49,79.5664
4222,同花,K9854同花,4,951045,951048,9922222.22,79.5853
4223,同花,K9862同花,4,951049,951052,9922263.95,79.6041
4224,同花,K9863同花,4,951053,951056,9922305.69,79.623
4225,同花,K9864同花,4,951057,951060,9922347.42,79.6418
4226,同花,K9865同花,4,951061,951064,9922389.15,79.6607
4227,同花,K9872同花,4,951065,951068,9922430.88,79.6795
4228,同花,K9873同花,4,951069,951072,9922472.61,79.6984
4229,同花,K9874同花,4,951073,951076,9922514.35,79.7172
4230,同花,K9875同花,4,951077,951080,9922556.08,79.7361
4231,同花,K9876同花,4,951081,951084,9922597.81,79.7549
4232,同花,K10432同花,4,951085,951088,9922639.54,79.7738
4233,同花,K10532同花,4,951089,951092,9922681.27,79.7926
4234,同花,K10542同花,4,951093,951096,9922723.0,79.8115
4235,同花,K10543同花,4,951097,951100,9922764.74,79.8303
4236,同花,K10632同花,4,951101,951104,9922806.47,79.8492
4237,同花,K10642同花,4,951105,951108,9922848.2,79.868
4238,同花,K10643同花,4,951109,951112,9922889.93,79.8869
4239,同花,K10652同花,4,951113,951116,9922931.66,79.9057
4240,同花,K10653同花,4,951117,951120,9922973.4,79.9246
4241,同花,K10654同花,4,951121,951124,9923015.13,79.9434
4242,同花,K10732同花,4,951125,951128,9923056.86,79.9623
4243,同花,K10742同花,4,951129,951132,9923098.59,79.9811
4244,同花,K10743同花,4,951133,951136,9923140.32,80.0
4245,同花,K10752同花,4,951137,951140,9923182.06,80.0189
4246,同花,K10753同花,4,951141,951144,9923223.79,80.0377
4247,同花,K10754同花,4,951145,951148,9923265.52,80.0566
4248,同花,K10762同花,4,951149,951152,9923307.25,80.0754
4249,同花,K10763同花,4,951153,951156,9923348.98,80.0943
4250,同花,K10764同花,4,951157,951160,9923390.71,80.1131
4251,同花,K10765同花,4,951161,951164,9923432.45,80.132
4252,同花,K10832同花,4,951165,951168,9923474.18,80.1508
4253,同花,K10842同花,4,951169,951172,9923515.91,80.1697
4254,同花,K10843同花,4,951173,951176,9923557.64,80.1885
4255,同花,K10852同花,4,951177,951180,9923599.37,80.2074
4256,同花,K10853同花,4,951181,951184,9923641.11,80.2262
4257,同花,K10854同花,4,951185,951188,9923682.84,80.2451
4258,同花,K10862同花,4,951189,951192,9923724.57,80.2639
4259,同花,K10863同花,4,951193,951196,9923766.3,80.2828
4260,同花,K10864同花,4,951197,951200,9923808.03,80.3016
4261,同花,K10865同花,4,951201,951204,9923849.77,80.3205
4262,同花,K10872同花,4,951205,951208,9923891.5,80.3393
4263,同花,K10873同花,4,951209,951212,9923933.23,80.3582
4264,同花,K10874同花,4,951213,951216,9923974.96,80.377
4265,同花,K10875同花,4,951217,951220,9924016.69,80.3959
4266,同花,K10876同花,4,951221,951224,9924058.42,80.4147
4267,同花,K10932同花,4,951225,951228,9924100.16,80.4336
4268,同花,K10942同花,4,951229,951232,9924141.89,80.4524
4269,同花,K10943同花,4,951233,951236,9924183.62,80.4713
4270,同花,K10952同花,4,951237,951240,9924225.35,80.4901
4271,同花,K10953同花,4,951241,951244,9924267.08,80.509
4272,同花,K10954同花,4,951245,951248,9924308.82,80.5278
4273,同花,K10962同花,4,951249,951252,9924350.55,80.5467
4274,同花,K10963同花,4,951253,951256,9924392.28,80.5655
4275,同花,K10964同花,4,951257,951260,9924434.01,80.5844
4276,同花,K10965同花,4,951261,951264,9924475.74,80.6032
4277,同花,K10972同花,4,951265,951268,9924517.48,80.6221
4278,同花,K10973同花,4,951269,951272,9924559.21,80.6409
4279,同花,K10974同花,4,951273,951276,9924600.94,80.6598
4280,同花,K10975同花,4,951277,951280,9924642.67,80.6786
4281,同花,K10976同花,4,951281,951284,9924684.4,80.6975
4282,同花,K10982同花,4,951285,951288,9924726.13,80.7163
4283,同花,K10983同花,4,951289,951292,9924767.87,80.7352
4284,同花,K10984同花,4,951293,951296,9924809.6,80.754
4285,同花,K10985同花,4,951297,951300,9924851.33,80.7729
4286,同花,K10986同花,4,951301,951304,9924893.06,80.7917
4287,同花,K10987同花,4,951305,951308,9924934.79,80.8106
4288,同花,KJ432同花,4,951309,951312,9924976.53,80.8294
4289,同花,KJ532同花,4,951313,951316,9925018.26,80.8483
4290,同花,KJ542同花,4,951317,951320,9925059.99,80.8671
4291,同花,KJ543同花,4,951321,951324,9925101.72,80.886
4292,同花,KJ632同花,4,951325,951328,9925143.45,80.9048
4293,同花,KJ642同花,4,951329,951332,9925185.19,80.9237
4294,同花,KJ643同花,4,951333,951336,9925226.92,80.9425
4295,同花,KJ652同花,4,951337,951340,9925268.65,80.9614
4296,同花,KJ653同花,4,951341,951344,9925310.38,80.9802
4297,同花,KJ654同花,4,951345,951348,9925352.11,80.9991
4298,同花,KJ732同花,4,951349,951352,9925393.84,81.0179
4299,同花,KJ742同花,4,951353,951356,9925435.58,81.0368
4300,同花,KJ743同花,4,951357,951360,9925477.31,81.0556
4301,同花,KJ752同花,4,951361,951364,9925519.04,81.0745
4302,同花,KJ753同花,4,951365,951368,9925560.77,81.0933
4303,同花,KJ754同花,4,951369,951372,9925602.5,81.1122
4304,同花,KJ762同花,4,951373,951376,9925644.24,81.131
4305,同花,KJ763同花,4,951377,951380,9925685.97,81.1499
4306,同花,KJ764同花,4,951381,951384,9925727.7,81.1687
4307,同花,KJ765同花,4,951385,951388,9925769.43,81.1876
4308,同花,KJ832同花,4,951389,951392,9925811.16,81.2064
4309,同花,KJ842同花,4,951393,951396,9925852.9,81.2253
4310,同花,KJ843同花,4,951397,951400,9925894.63,81.2441
4311,同花,KJ852同花,4,951401,951404,9925936.36,81.263
4312,同花,KJ853同花,4,951405,951408,9925978.09,81.2818
4313,同花,KJ854同花,4,951409,951412,9926019.82,81.3007
4314,同花,KJ862同花,4,951413,951416,9926061.55,81.3195
4315,同花,KJ863同花,4,951417,951420,9926103.29,81.3384
4316,同花,KJ864同花,4,951421,951424,9926145.02,81.3572
4317,同花,KJ865同花,4,951425,951428,9926186.75,81.3761
4318,同花,KJ872同花,4,951429,951432,9926228.48,81.3949
4319,同花,KJ873同花,4,951433,951436,9926270.21,81.4138
4320,同花,KJ874同花,4,951437,951440,9926311.95,81.4326
4321,同花,KJ875同花,4,951441,951444,9926353.68,81.4515
4322,同花,KJ876同花,4,951445,951448,9926395.41,81.4703
4323,同花,KJ932同花,4,951449,951452,9926437.14,81.4892
4324,同花,KJ942同花,4,951453,951456,9926478.87,81.508
4325,同花,KJ943同花,4,951457,951460,9926520.61,81.5269
4326,同花,KJ952同花,4,951461,951464,9926562.34,81.5457
4327,同花,KJ953同花,4,951465,951468,9926604.07,81.5646
4328,同花,KJ954同花,4,951469,951472,9926645.8,81.5834
4329,同花,KJ962同花,4,951473,951476,9926687.53,81.6023
4330,同花,KJ963同花,4,951477,951480,9926729.26,81.6211
4331,同花,KJ964同花,4,951481,951484,9926771.0,81.64
4332,同花,KJ965同花,4,951485,951488,9926812.73,81.6588
4333,同花,KJ972同花,4,951489,951492,9926854.46,81.6777
4334,同花,KJ973同花,4,951493,951496,9926896.19,81.6965
4335,同花,KJ974同花,4,951497,951500,9926937.92,81.7154
4336,同花,KJ975同花,4,951501,951504,9926979.66,81.7342
4337,同花,KJ976同花,4,951505,951508,9927021.39,81.7531
4338,同花,KJ982同花,4,951509,951512,9927063.12,81.7719
4339,同花,KJ983同花,4,951513,951516,9927104.85,81.7908
4340,同花,KJ984同花,4,951517,951520,9927146.58,81.8096
4341,同花,KJ985同花,4,951521,951524,9927188.32,81.8285
4342,同花,KJ986同花,4,951525,951528,9927230.05,81.8473
4343,同花,KJ987同花,4,951529,951532,9927271.78,81.8662
4344,同花,KJ1032同花,4,951533,951536,9927313.51,81.885
4345,同花,KJ1042同花,4,951537,951540,9927355.24,81.9039
4346,同花,KJ1043同花,4,951541,951544,9927396.97,81.9227
4347,同花,KJ1052同花,4,951545,951548,9927438.71,81.9416
4348,同花,KJ1053同花,4,951549,951552,9927480.44,81.9604
4349,同花,KJ1054同花,4,951553,951556,9927522.17,81.9793
4350,同花,KJ1062同花,4,951557,951560,9927563.9,81.9981
4351,同花,KJ1063同花,4,951561,951564,9927605.63,82.017
4352,同花,KJ1064同花,4,951565,951568,9927647.37,82.0358
4353,同花,KJ1065同花,4,951569,951572,9927689.1,82.0547
4354,同花,KJ1072同花,4,951573,951576,9927730.83,82.0735
4355,同花,KJ1073同花,4,951577,951580,9927772.56,82.0924
4356,同花,KJ1074同花,4,951581,951584,9927814.29,82.1112
4357,同花,KJ1075同花,4,951585,951588,9927856.03,82.1301
4358,同花,KJ1076同花,4,951589,951592,9927897.76,82.1489
4359,同花,KJ1082同花,4,951593,951596,9927939.49,82.1678
4360,同花,KJ1083同花,4,951597,951600,9927981.22,82.1866
4361,同花,KJ1084同花,4,951601,951604,9928022.95,82.2055
4362,同花,KJ1085同花,4,951605,951608,9928064.68,82.2243
4363,同花,KJ1086同花,4,951609,951612,9928106.42,82.2432
4364,同花,KJ1087同花,4,951613,951616,9928148.15,82.262
4365,同花,KJ1092同花,4,951617,951620,9928189.88,82.2809
4366,同花,KJ1093同花,4,951621,951624,9928231.61,82.2997
4367,同花,KJ1094同花,4,951625,951628,9928273.34,82.3186
4368,同花,KJ1095同花,4,951629,951632,9928315.08,82.3374
4369,同花,KJ1096同花,4,951633,951636,9928356.81,82.3563
4370,同花,KJ1097同花,4,951637,951640,9928398.54,82.3751
4371,同花,KJ1098同花,4,951641,951644,9928440.27,82.394
4372,同花,KQ432同花,4,951645,951648,9928482.0,82.4128
4373,同花,KQ532同花,4,951649,951652,9928523.74,82.4317
4374,同花,KQ542同花,4,951653,951656,9928565.47,82.4505
4375,同花,KQ543同花,4,951657,951660,9928607.2,82.4694
4376,同花,KQ632同花,4,951661,951664,9928648.93,82.4882
4377,同花,KQ642同花,4,951665,951668,9928690.66,82.5071
4378,同花,KQ643同花,4,951669,951672,9928732.39,82.5259
4379,同花,KQ652同花,4,951673,951676,9928774.13,82.5448
4380,同花,KQ653同花,4,951677,951680,9928815.86,82.5636
4381,同花,KQ654同花,4,951681,951684,9928857.59,82.5825
4382,同花,KQ732同花,4,951685,951688,9928899.32,82.6013
4383,同花,KQ742同花,4,951689,951692,9928941.05,82.6202
4384,同花,KQ743同花,4,951693,951696,9928982.79,82.639
4385,同花,KQ752同花,4,951697,951700,9929024.52,82.6579
4386,同花,KQ753同花,4,951701,951704,9929066.25,82.6767
4387,同花,KQ754同花,4,951705,951708,9929107.98,82.6956
4388,同花,KQ762同花,4,951709,951712,9929149.71,82.7144
4389,同花,KQ763同花,4,951713,951716,9929191.44,82.7333
4390,同花,KQ764同花,4,951717,951720,9929233.18,82.7521
4391,同花,KQ765同花,4,951721,951724,9929274.91,82.771
4392,同花,KQ832同花,4,951725,951728,9929316.64,82.7898
4393,同花,KQ842同花,4,951729,951732,9929358.37,82.8087
4394,同花,KQ843同花,4,951733,951736,9929400.1,82.8275
4395,同花,KQ852同花,4,951737,951740,9929441.84,82.8464
4396,同花,KQ853同花,4,951741,951744,9929483.57,82.8652
4397,同花,KQ854同花,4,951745,951748,9929525.3,82.8841
4398,同花,KQ862同花,4,951749,951752,9929567.03,82.9029
4399,同花,KQ863同花,4,951753,951756,9929608.76,82.9218
4400,同花,KQ864同花,4,951757,951760,9929650.5,82.9406
4401,同花,KQ865同花,4,951761,951764,9929692.23,82.9595
4402,同花,KQ872同花,4,951765,951768,9929733.96,82.9783
4403,同花,KQ873同花,4,951769,951772,9929775.69,82.9972
4404,同花,KQ874同花,4,951773,951776,9929817.42,83.016
4405,同花,KQ875同花,4,951777,951780,9929859.15,83.0349
4406,同花,KQ876同花,4,951781,951784,9929900.89,83.0537
4407,同花,KQ932同花,4,951785,951788,9929942.62,83.0726
4408,同花,KQ942同花,4,951789,951792,9929984.35,83.0914
4409,同花,KQ943同花,4,951793,951796,9930026.08,83.1103
4410,同花,KQ952同花,4,951797,951800,9930067.81,83.1291
4411,同花,KQ953同花,4,951801,951804,9930109.55,83.148
4412,同花,KQ954同花,4,951805,951808,9930151.28,83.1668
